PERMNO,date,TICKER,CUSIP,RET
25419,10/31/2019,WHR,96332010,-0.039404
25419,11/29/2019,WHR,96332010,-0.051407
25419,12/31/2019,WHR,96332010,0.030957
25419,01/31/2020,WHR,96332010,-0.009218
25419,02/28/2020,WHR,96332010,-0.117055
25419,03/31/2020,WHR,96332010,-0.328954
25419,04/30/2020,WHR,96332010,0.302331
25419,05/29/2020,WHR,96332010,0.100949
25419,06/30/2020,WHR,96332010,0.06329
25419,07/31/2020,WHR,96332010,0.259322
25419,08/31/2020,WHR,96332010,0.096861
25419,09/30/2020,WHR,96332010,0.034718
25419,10/30/2020,WHR,96332010,0.005819
25419,11/30/2020,WHR,96332010,0.058932
25419,12/31/2020,WHR,96332010,-0.072555
25419,01/29/2021,WHR,96332010,0.025486
25419,02/26/2021,WHR,96332010,0.033713
25419,03/31/2021,WHR,96332010,0.159249
25419,04/30/2021,WHR,96332010,0.073066
25419,05/28/2021,WHR,96332010,0.008628
25419,06/30/2021,WHR,96332010,-0.080434
25419,07/30/2021,WHR,96332010,0.016145
25419,08/31/2021,WHR,96332010,0.006274
25419,09/30/2021,WHR,96332010,-0.079763
25419,10/29/2021,WHR,96332010,0.03419
25419,11/30/2021,WHR,96332010,0.039416
25419,12/31/2021,WHR,96332010,0.077707
25582,01/31/2011,HRS,50243110,0.027373
25582,02/28/2011,HRS,50243110,0.002578
25582,03/31/2011,HRS,50243110,0.068367
25582,04/29/2011,HRS,50243110,0.071169
25582,05/31/2011,HRS,50243110,-0.064747
25582,06/30/2011,HRS,50243110,-0.088592
25582,07/29/2011,HRS,50243110,-0.11518
25582,08/31/2011,HRS,50243110,0.012039
25582,09/30/2011,HRS,50243110,-0.146221
25582,10/31/2011,HRS,50243110,0.10477
25582,11/30/2011,HRS,50243110,-0.049536
25582,12/30/2011,HRS,50243110,0.01236
25582,01/31/2012,HRS,50243110,0.137625
25582,02/29/2012,HRS,50243110,0.064146
25582,03/30/2012,HRS,50243110,0.040798
25582,04/30/2012,HRS,50243110,0.010204
25582,05/31/2012,HRS,50243110,-0.119236
25582,06/29/2012,HRS,50243110,0.052036
25582,07/31/2012,HRS,50243110,-0.004779
25582,08/31/2012,HRS,50243110,0.129172
25582,09/28/2012,HRS,50243110,0.096959
25582,10/31/2012,HRS,50243110,-0.106209
25582,11/30/2012,HRS,50243110,0.037571
25582,12/31/2012,HRS,50243110,0.038829
25582,01/31/2013,HRS,50243110,-0.056373
25582,02/28/2013,HRS,50243110,0.040476
25582,03/28/2013,HRS,50243110,-0.028292
25582,04/30/2013,HRS,50243110,-0.003021
25582,05/31/2013,HRS,50243110,0.093074
25582,06/28/2013,HRS,50243110,-0.017554
25582,07/31/2013,HRS,50243110,0.158782
25582,08/30/2013,HRS,50243110,-0.00771
25582,09/30/2013,HRS,50243110,0.054565
25582,10/31/2013,HRS,50243110,0.044857
25582,11/29/2013,HRS,50243110,0.047934
25582,12/31/2013,HRS,50243110,0.082158
25582,01/31/2014,HRS,50243110,-0.006733
25582,02/28/2014,HRS,50243110,0.064609
25582,03/31/2014,HRS,50243110,-0.003251
25582,04/30/2014,HRS,50243110,0.004921
25582,05/30/2014,HRS,50243110,0.056447
25582,06/30/2014,HRS,50243110,-0.019417
25582,07/31/2014,HRS,50243110,-0.098746
25582,08/29/2014,HRS,50243110,0.045701
25582,09/30/2014,HRS,50243110,-0.063314
25582,10/31/2014,HRS,50243110,0.048193
25582,11/28/2014,HRS,50243110,0.036494
25582,12/31/2014,HRS,50243110,0.002093
25582,01/30/2015,HRS,50243110,-0.065302
25582,02/27/2015,HRS,50243110,0.157158
25582,03/31/2015,HRS,50243110,0.019954
25582,04/30/2015,HRS,50243110,0.018791
25582,05/29/2015,HRS,50243110,-0.006854
25582,06/30/2015,HRS,50243110,-0.029159
25582,07/31/2015,HRS,50243110,0.078403
25582,08/31/2015,HRS,50243110,-0.073788
25582,09/30/2015,HRS,50243110,-0.041265
25582,10/30/2015,HRS,50243110,0.08175
25582,11/30/2015,HRS,50243110,0.056868
25582,12/31/2015,HRS,50243110,0.045351
25582,01/29/2016,HRS,50243110,0.000806
25582,02/29/2016,HRS,50243110,-0.102909
25582,03/31/2016,HRS,50243110,0.004358
25582,04/29/2016,HRS,50243110,0.027614
25582,05/31/2016,HRS,50243110,-0.009249
25582,06/30/2016,HRS,50243110,0.059287
25582,07/29/2016,HRS,50243110,0.038111
25582,08/31/2016,HRS,50243110,0.073424
25582,09/30/2016,HRS,50243110,-0.009034
25582,10/31/2016,HRS,50243110,-0.026198
25582,11/30/2016,HRS,50243110,0.166797
25582,12/30/2016,HRS,50243110,-0.010525
25582,01/31/2017,HRS,50243110,0.002342
25582,02/28/2017,HRS,50243110,0.070003
25582,03/31/2017,HRS,50243110,0.017288
25582,04/28/2017,HRS,50243110,0.005572
25582,05/31/2017,HRS,50243110,0.00715
25582,06/30/2017,HRS,50243110,-0.027461
25582,07/31/2017,HRS,50243110,0.049413
25582,08/31/2017,HRS,50243110,0.073644
25582,09/29/2017,HRS,50243110,0.076078
25582,10/31/2017,HRS,50243110,0.05802
25582,11/30/2017,HRS,50243110,0.041272
25582,12/29/2017,HRS,50243110,-0.019723
25582,01/31/2018,HRS,50243110,0.125168
25582,02/28/2018,HRS,50243110,-0.020266
25582,03/29/2018,HRS,50243110,0.036503
25582,04/30/2018,HRS,50243110,-0.030134
25582,05/31/2018,HRS,50243110,-0.034395
25582,06/29/2018,HRS,50243110,-0.03941
25582,07/31/2018,HRS,50243110,0.141207
25582,08/31/2018,HRS,50243110,-0.014792
25582,09/28/2018,HRS,50243110,0.045443
25582,10/31/2018,HRS,50243110,-0.121151
25582,11/30/2018,HRS,50243110,-0.034127
25582,12/31/2018,HRS,50243110,-0.058062
25582,01/31/2019,HRS,50243110,0.137616
25582,02/28/2019,HRS,50243110,0.076707
25582,03/29/2019,HRS,50243110,-0.027496
25582,04/30/2019,HRS,50243110,0.055037
25582,05/31/2019,HRS,50243110,0.114985
25582,06/28/2019,HRS,50243110,0.010364
25582,07/31/2019,LHX,50243110,0.097658
25582,08/30/2019,LHX,50243110,0.018353
25582,09/30/2019,LHX,50243110,-0.009555
25582,10/31/2019,LHX,50243110,-0.011168
25582,11/29/2019,LHX,50243110,-0.021666
25582,12/31/2019,LHX,50243110,-0.016013
25582,01/31/2020,LHX,50243110,0.118563
25582,02/28/2020,LHX,50243110,-0.106628
25582,03/31/2020,LHX,50243110,-0.084762
25582,04/30/2020,LHX,50243110,0.075394
25582,05/29/2020,LHX,50243110,0.029685
25582,06/30/2020,LHX,50243110,-0.145049
25582,07/31/2020,LHX,50243110,-0.007898
25582,08/31/2020,LHX,50243110,0.073724
25582,09/30/2020,LHX,50243110,-0.055605
25582,10/30/2020,LHX,50243110,-0.051401
25582,11/30/2020,LHX,50243110,0.196946
25582,12/31/2020,LHX,50243110,-0.01547
25582,01/29/2021,LHX,50243110,-0.092636
25582,02/26/2021,LHX,50243110,0.060638
25582,03/31/2021,LHX,50243110,0.119784
25582,04/30/2021,LHX,50243110,0.032317
25582,05/28/2021,LHX,50243110,0.047077
25582,06/30/2021,LHX,50243110,-0.008759
25582,07/30/2021,LHX,50243110,0.048994
25582,08/31/2021,LHX,50243110,0.027653
25582,09/30/2021,LHX,50243110,-0.050427
25582,10/29/2021,LHX,50243110,0.046767
25582,11/30/2021,LHX,50243110,-0.088661
25582,12/31/2021,LHX,50243110,0.019897
25785,01/31/2011,F,34537086,-0.05003
25785,02/28/2011,F,34537086,-0.056426
25785,03/31/2011,F,34537086,-0.009302
25785,04/29/2011,F,34537086,0.037559
25785,05/31/2011,F,34537086,-0.035553
25785,06/30/2011,F,34537086,-0.075737
25785,07/29/2011,F,34537086,-0.114576
25785,08/31/2011,F,34537086,-0.089271
25785,09/30/2011,F,34537086,-0.130396
25785,10/31/2011,F,34537086,0.207859
25785,11/30/2011,F,34537086,-0.092466
25785,12/30/2011,F,34537086,0.015094
25785,01/31/2012,F,34537086,0.158922
25785,02/29/2012,F,34537086,-0.003221
25785,03/30/2012,F,34537086,0.007674
25785,04/30/2012,F,34537086,-0.091784
25785,05/31/2012,F,34537086,-0.06383
25785,06/29/2012,F,34537086,-0.091856
25785,07/31/2012,F,34537086,-0.036496
25785,08/31/2012,F,34537086,0.016234
25785,09/28/2012,F,34537086,0.055674
25785,10/31/2012,F,34537086,0.136917
25785,11/30/2012,F,34537086,0.025986
25785,12/31/2012,F,34537086,0.131004
25785,01/31/2013,F,34537086,0.007722
25785,02/28/2013,F,34537086,-0.026255
25785,03/28/2013,F,34537086,0.042823
25785,04/30/2013,F,34537086,0.042586
25785,05/31/2013,F,34537086,0.150985
25785,06/28/2013,F,34537086,-0.013393
25785,07/31/2013,F,34537086,0.097608
25785,08/30/2013,F,34537086,-0.040877
25785,09/30/2013,F,34537086,0.042001
25785,10/31/2013,F,34537086,0.020154
25785,11/29/2013,F,34537086,-0.001753
25785,12/31/2013,F,34537086,-0.096604
25785,01/31/2014,F,34537086,-0.022359
25785,02/28/2014,F,34537086,0.028743
25785,03/31/2014,F,34537086,0.013645
25785,04/30/2014,F,34537086,0.043269
25785,05/30/2014,F,34537086,0.017957
25785,06/30/2014,F,34537086,0.048662
25785,07/31/2014,F,34537086,-0.00551
25785,08/29/2014,F,34537086,0.022914
25785,09/30/2014,F,34537086,-0.150488
25785,10/31/2014,F,34537086,-0.038878
25785,11/28/2014,F,34537086,0.116395
25785,12/31/2014,F,34537086,-0.014622
25785,01/30/2015,F,34537086,-0.04129
25785,02/27/2015,F,34537086,0.110809
25785,03/31/2015,F,34537086,-0.01224
25785,04/30/2015,F,34537086,-0.011772
25785,05/29/2015,F,34537086,-0.039873
25785,06/30/2015,F,34537086,-0.010547
25785,07/31/2015,F,34537086,-0.001999
25785,08/31/2015,F,34537086,-0.064734
25785,09/30/2015,F,34537086,-0.021629
25785,10/30/2015,F,34537086,0.102432
25785,11/30/2015,F,34537086,-0.032411
25785,12/31/2015,F,34537086,-0.016748
25785,01/29/2016,F,34537086,-0.124202
25785,02/29/2016,F,34537086,0.047739
25785,03/31/2016,F,34537086,0.079137
25785,04/29/2016,F,34537086,0.015556
25785,05/31/2016,F,34537086,-0.005162
25785,06/30/2016,F,34537086,-0.068199
25785,07/29/2016,F,34537086,0.019093
25785,08/31/2016,F,34537086,-0.004739
25785,09/30/2016,F,34537086,-0.042064
25785,10/31/2016,F,34537086,-0.014913
25785,11/30/2016,F,34537086,0.018739
25785,12/30/2016,F,34537086,0.014214
25785,01/31/2017,F,34537086,0.035449
25785,02/28/2017,F,34537086,0.013754
25785,03/31/2017,F,34537086,-0.071029
25785,04/28/2017,F,34537086,-0.001718
25785,05/31/2017,F,34537086,-0.030514
25785,06/30/2017,F,34537086,0.006295
25785,07/31/2017,F,34537086,0.016086
25785,08/31/2017,F,34537086,-0.016934
25785,09/29/2017,F,34537086,0.085222
25785,10/31/2017,F,34537086,0.037594
25785,11/30/2017,F,34537086,0.020375
25785,12/29/2017,F,34537086,-0.002396
25785,01/31/2018,F,34537086,-0.099279
25785,02/28/2018,F,34537086,-0.032817
25785,03/29/2018,F,34537086,0.044298
25785,04/30/2018,F,34537086,0.027978
25785,05/31/2018,F,34537086,0.02758
25785,06/29/2018,F,34537086,-0.041558
25785,07/31/2018,F,34537086,-0.079494
25785,08/31/2018,F,34537086,-0.055777
25785,09/28/2018,F,34537086,-0.024262
25785,10/31/2018,F,34537086,0.048649
25785,11/30/2018,F,34537086,-0.01466
25785,12/31/2018,F,34537086,-0.187035
25785,01/31/2019,F,34537086,0.169935
25785,02/28/2019,F,34537086,-0.003409
25785,03/29/2019,F,34537086,0.00114
25785,04/30/2019,F,34537086,0.207289
25785,05/31/2019,F,34537086,-0.088995
25785,06/28/2019,F,34537086,0.07458
25785,07/31/2019,F,34537086,-0.053763
25785,08/30/2019,F,34537086,-0.037775
25785,09/30/2019,F,34537086,-0.001091
25785,10/31/2019,F,34537086,-0.045851
25785,11/29/2019,F,34537086,0.054715
25785,12/31/2019,F,34537086,0.02649
25785,01/31/2020,F,34537086,-0.035484
25785,02/28/2020,F,34537086,-0.210884
25785,03/31/2020,F,34537086,-0.306035
25785,04/30/2020,F,34537086,0.05383
25785,05/29/2020,F,34537086,0.121807
25785,06/30/2020,F,34537086,0.064799
25785,07/31/2020,F,34537086,0.087171
25785,08/31/2020,F,34537086,0.03177
25785,09/30/2020,F,34537086,-0.02346
25785,10/30/2020,F,34537086,0.160661
25785,11/30/2020,F,34537086,0.174644
25785,12/31/2020,F,34537086,-0.031938
25785,01/29/2021,F,34537086,0.197952
25785,02/26/2021,F,34537086,0.111111
25785,03/31/2021,F,34537086,0.047009
25785,04/30/2021,F,34537086,-0.057959
25785,05/28/2021,F,34537086,0.259099
25785,06/30/2021,F,34537086,0.022712
25785,07/30/2021,F,34537086,-0.061238
25785,08/31/2021,F,34537086,-0.06595
25785,09/30/2021,F,34537086,0.086723
25785,10/29/2021,F,34537086,0.206215
25785,11/30/2021,F,34537086,0.129391
25785,12/31/2021,F,34537086,0.082335
25953,01/31/2011,DOV,26000310,0.096664
25953,02/28/2011,DOV,26000310,0.00663
25953,03/31/2011,DOV,26000310,0.023191
25953,04/29/2011,DOV,26000310,0.034986
25953,05/31/2011,DOV,26000310,-0.007863
25953,06/30/2011,DOV,26000310,0.008478
25953,07/29/2011,DOV,26000310,-0.108112
25953,08/31/2011,DOV,26000310,-0.043575
25953,09/30/2011,DOV,26000310,-0.189847
25953,10/31/2011,DOV,26000310,0.191631
25953,11/30/2011,DOV,26000310,-0.004412
25953,12/30/2011,DOV,26000310,0.056031
25953,01/31/2012,DOV,26000310,0.092334
25953,02/29/2012,DOV,26000310,0.014588
25953,03/30/2012,DOV,26000310,-0.01687
25953,04/30/2012,DOV,26000310,-0.004449
25953,05/31/2012,DOV,26000310,-0.092324
25953,06/29/2012,DOV,26000310,-0.052157
25953,07/31/2012,DOV,26000310,0.016042
25953,08/31/2012,DOV,26000310,0.067744
25953,09/28/2012,DOV,26000310,0.029061
25953,10/31/2012,DOV,26000310,-0.021348
25953,11/30/2012,DOV,26000310,0.098248
25953,12/31/2012,DOV,26000310,0.033339
25953,01/31/2013,DOV,26000310,0.052808
25953,02/28/2013,DOV,26000310,0.065337
25953,03/28/2013,DOV,26000310,-0.006408
25953,04/30/2013,DOV,26000310,-0.053513
25953,05/31/2013,DOV,26000310,0.139461
25953,06/28/2013,DOV,26000310,-0.00754
25953,07/31/2013,DOV,26000310,0.102756
25953,08/30/2013,DOV,26000310,-0.00251
25953,09/30/2013,DOV,26000310,0.056202
25953,10/31/2013,DOV,26000310,0.021819
25953,11/29/2013,DOV,26000310,-0.007354
25953,12/31/2013,DOV,26000310,0.063919
25953,01/31/2014,DOV,26000310,-0.103377
25953,02/28/2014,DOV,26000310,0.089418
25953,03/31/2014,DOV,26000310,0.037417
25953,04/30/2014,DOV,26000310,0.056881
25953,05/30/2014,DOV,26000310,0.013368
25953,06/30/2014,DOV,26000310,0.043244
25953,07/31/2014,DOV,26000310,-0.057064
25953,08/29/2014,DOV,26000310,0.029268
25953,09/30/2014,DOV,26000310,-0.085809
25953,10/31/2014,DOV,26000310,-0.011079
25953,11/28/2014,DOV,26000310,-0.025806
25953,12/31/2014,DOV,26000310,-0.06845
25953,01/30/2015,DOV,26000310,-0.023424
25953,02/27/2015,DOV,26000310,0.034409
25953,03/31/2015,DOV,26000310,-0.040666
25953,04/30/2015,DOV,26000310,0.095486
25953,05/29/2015,DOV,26000310,0.001057
25953,06/30/2015,DOV,26000310,-0.069231
25953,07/31/2015,DOV,26000310,-0.087062
25953,08/31/2015,DOV,26000310,-0.026533
25953,09/30/2015,DOV,26000310,-0.076998
25953,10/30/2015,DOV,26000310,0.126793
25953,11/30/2015,DOV,26000310,0.029334
25953,12/31/2015,DOV,26000310,-0.069651
25953,01/29/2016,DOV,26000310,-0.046648
25953,02/29/2016,DOV,26000310,0.047049
25953,03/31/2016,DOV,26000310,0.058407
25953,04/29/2016,DOV,26000310,0.021296
25953,05/31/2016,DOV,26000310,0.022374
25953,06/30/2016,DOV,26000310,0.038502
25953,07/29/2016,DOV,26000310,0.030439
25953,08/31/2016,DOV,26000310,0.02114
25953,09/30/2016,DOV,26000310,0.015724
25953,10/31/2016,DOV,26000310,-0.091662
25953,11/30/2016,DOV,26000310,0.092092
25953,12/30/2016,DOV,26000310,0.031952
25953,01/31/2017,DOV,26000310,0.037635
25953,02/28/2017,DOV,26000310,0.035884
25953,03/31/2017,DOV,26000310,0.003121
25953,04/28/2017,DOV,26000310,-0.018295
25953,05/31/2017,DOV,26000310,0.052105
25953,06/30/2017,DOV,26000310,-0.028225
25953,07/31/2017,DOV,26000310,0.04712
25953,08/31/2017,DOV,26000310,0.016071
25953,09/29/2017,DOV,26000310,0.076697
25953,10/31/2017,DOV,26000310,0.044863
25953,11/30/2017,DOV,26000310,0.028171
25953,12/29/2017,DOV,26000310,0.033569
25953,01/31/2018,DOV,26000310,0.051688
25953,02/28/2018,DOV,26000310,-0.053102
25953,03/29/2018,DOV,26000310,-0.018781
25953,04/30/2018,DOV,26000310,-0.0562
25953,05/31/2018,DOV,26000310,0.060897
25953,06/29/2018,DOV,26000310,-0.051936
25953,07/31/2018,DOV,26000310,0.133607
25953,08/31/2018,DOV,26000310,0.040612
25953,09/28/2018,DOV,26000310,0.030977
25953,10/31/2018,DOV,26000310,-0.064272
25953,11/30/2018,DOV,26000310,0.030541
25953,12/31/2018,DOV,26000310,-0.164213
25953,01/31/2019,DOV,26000310,0.237914
25953,02/28/2019,DOV,26000310,0.036206
25953,03/29/2019,DOV,26000310,0.036121
25953,04/30/2019,DOV,26000310,0.045203
25953,05/31/2019,DOV,26000310,-0.083129
25953,06/28/2019,DOV,26000310,0.12068
25953,07/31/2019,DOV,26000310,-0.033433
25953,08/30/2019,DOV,26000310,-0.027052
25953,09/30/2019,DOV,26000310,0.062087
25953,10/31/2019,DOV,26000310,0.043491
25953,11/29/2019,DOV,26000310,0.077775
25953,12/31/2019,DOV,26000310,0.033907
25953,01/31/2020,DOV,26000310,-0.012233
25953,02/28/2020,DOV,26000310,-0.093281
25953,03/31/2020,DOV,26000310,-0.182986
25953,04/30/2020,DOV,26000310,0.115678
25953,05/29/2020,DOV,26000310,0.043673
25953,06/30/2020,DOV,26000310,-0.007095
25953,07/31/2020,DOV,26000310,0.065969
25953,08/31/2020,DOV,26000310,0.071942
25953,09/30/2020,DOV,26000310,-0.013656
25953,10/30/2020,DOV,26000310,0.021876
25953,11/30/2020,DOV,26000310,0.10672
25953,12/31/2020,DOV,26000310,0.034582
25953,01/29/2021,DOV,26000310,-0.077307
25953,02/26/2021,DOV,26000310,0.062366
25953,03/31/2021,DOV,26000310,0.112526
25953,04/30/2021,DOV,26000310,0.087946
25953,05/28/2021,DOV,26000310,0.012099
25953,06/30/2021,DOV,26000310,0.000664
25953,07/30/2021,DOV,26000310,0.109694
25953,08/31/2021,DOV,26000310,0.046314
25953,09/30/2021,DOV,26000310,-0.108167
25953,10/29/2021,DOV,26000310,0.087331
25953,11/30/2021,DOV,26000310,-0.027975
25953,12/31/2021,DOV,26000310,0.108331
26403,01/31/2011,DIS,25468710,0.036257
26403,02/28/2011,DIS,25468710,0.125289
26403,03/31/2011,DIS,25468710,-0.014861
26403,04/29/2011,DIS,25468710,0.000232
26403,05/31/2011,DIS,25468710,-0.034107
26403,06/30/2011,DIS,25468710,-0.062215
26403,07/29/2011,DIS,25468710,-0.010758
26403,08/31/2011,DIS,25468710,-0.118073
26403,09/30/2011,DIS,25468710,-0.114504
26403,10/31/2011,DIS,25468710,0.156499
26403,11/30/2011,DIS,25468710,0.02781
26403,12/30/2011,DIS,25468710,0.062762
26403,01/31/2012,DIS,25468710,0.037333
26403,02/29/2012,DIS,25468710,0.079434
26403,03/30/2012,DIS,25468710,0.042629
26403,04/30/2012,DIS,25468710,-0.015304
26403,05/31/2012,DIS,25468710,0.060311
26403,06/29/2012,DIS,25468710,0.061037
26403,07/31/2012,DIS,25468710,0.013196
26403,08/31/2012,DIS,25468710,0.006716
26403,09/28/2012,DIS,25468710,0.056802
26403,10/31/2012,DIS,25468710,-0.060444
26403,11/30/2012,DIS,25468710,0.010994
26403,12/31/2012,DIS,25468710,0.017721
26403,01/31/2013,DIS,25468710,0.082145
26403,02/28/2013,DIS,25468710,0.013177
26403,03/28/2013,DIS,25468710,0.040484
26403,04/30/2013,DIS,25468710,0.106338
26403,05/31/2013,DIS,25468710,0.003819
26403,06/28/2013,DIS,25468710,0.00111
26403,07/31/2013,DIS,25468710,0.023753
26403,08/30/2013,DIS,25468710,-0.059087
26403,09/30/2013,DIS,25468710,0.060168
26403,10/31/2013,DIS,25468710,0.063576
26403,11/29/2013,DIS,25468710,0.02843
26403,12/31/2013,DIS,25468710,0.095265
26403,01/31/2014,DIS,25468710,-0.049607
26403,02/28/2014,DIS,25468710,0.112932
26403,03/31/2014,DIS,25468710,-0.009157
26403,04/30/2014,DIS,25468710,-0.009117
26403,05/30/2014,DIS,25468710,0.058861
26403,06/30/2014,DIS,25468710,0.020593
26403,07/31/2014,DIS,25468710,0.001633
26403,08/29/2014,DIS,25468710,0.046577
26403,09/30/2014,DIS,25468710,-0.009457
26403,10/31/2014,DIS,25468710,0.026396
26403,11/28/2014,DIS,25468710,0.012366
26403,12/31/2014,DIS,25468710,0.030591
26403,01/30/2015,DIS,25468710,-0.034292
26403,02/27/2015,DIS,25468710,0.144239
26403,03/31/2015,DIS,25468710,0.007782
26403,04/30/2015,DIS,25468710,0.036514
26403,05/29/2015,DIS,25468710,0.015177
26403,06/30/2015,DIS,25468710,0.034158
26403,07/31/2015,DIS,25468710,0.057123
26403,08/31/2015,DIS,25468710,-0.151
26403,09/30/2015,DIS,25468710,0.003141
26403,10/30/2015,DIS,25468710,0.112916
26403,11/30/2015,DIS,25468710,-0.002374
26403,12/31/2015,DIS,25468710,-0.067683
26403,01/29/2016,DIS,25468710,-0.088123
26403,02/29/2016,DIS,25468710,-0.003131
26403,03/31/2016,DIS,25468710,0.039678
26403,04/29/2016,DIS,25468710,0.039774
26403,05/31/2016,DIS,25468710,-0.039125
26403,06/30/2016,DIS,25468710,-0.01411
26403,07/29/2016,DIS,25468710,-0.011859
26403,08/31/2016,DIS,25468710,-0.015529
26403,09/30/2016,DIS,25468710,-0.016938
26403,10/31/2016,DIS,25468710,-0.001831
26403,11/30/2016,DIS,25468710,0.069371
26403,12/30/2016,DIS,25468710,0.059322
26403,01/31/2017,DIS,25468710,0.061696
26403,02/28/2017,DIS,25468710,-0.005061
26403,03/31/2017,DIS,25468710,0.029976
26403,04/28/2017,DIS,25468710,0.01949
26403,05/31/2017,DIS,25468710,-0.066263
26403,06/30/2017,DIS,25468710,-0.015657
26403,07/31/2017,DIS,25468710,0.041976
26403,08/31/2017,DIS,25468710,-0.079414
26403,09/29/2017,DIS,25468710,-0.025988
26403,10/31/2017,DIS,25468710,-0.00771
26403,11/30/2017,DIS,25468710,0.07167
26403,12/29/2017,DIS,25468710,0.033677
26403,01/31/2018,DIS,25468710,0.01079
26403,02/28/2018,DIS,25468710,-0.050704
26403,03/29/2018,DIS,25468710,-0.026367
26403,04/30/2018,DIS,25468710,-0.001095
26403,05/31/2018,DIS,25468710,-0.008572
26403,06/29/2018,DIS,25468710,0.053684
26403,07/31/2018,DIS,25468710,0.091499
26403,08/31/2018,DIS,25468710,-0.013561
26403,09/28/2018,DIS,25468710,0.043921
26403,10/31/2018,DIS,25468710,-0.018043
26403,11/30/2018,DIS,25468710,0.005748
26403,12/31/2018,DIS,25468710,-0.042947
26403,01/31/2019,DIS,25468710,0.017054
26403,02/28/2019,DIS,25468710,0.011836
26403,03/29/2019,DIS,25468710,-0.01604
26403,04/30/2019,DIS,25468710,0.233631
26403,05/31/2019,DIS,25468710,-0.035993
26403,06/28/2019,DIS,25468710,0.057558
26403,07/31/2019,DIS,25468710,0.030435
26403,08/30/2019,DIS,25468710,-0.040207
26403,09/30/2019,DIS,25468710,-0.050561
26403,10/31/2019,DIS,25468710,-0.003069
26403,11/29/2019,DIS,25468710,0.166718
26403,12/31/2019,DIS,25468710,-0.040045
26403,01/31/2020,DIS,25468710,-0.043698
26403,02/28/2020,DIS,25468710,-0.149375
26403,03/31/2020,DIS,25468710,-0.178921
26403,04/30/2020,DIS,25468710,0.119565
26403,05/29/2020,DIS,25468710,0.084605
26403,06/30/2020,DIS,25468710,-0.049361
26403,07/31/2020,DIS,25468710,0.048695
26403,08/31/2020,DIS,25468710,0.127672
26403,09/30/2020,DIS,25468710,-0.059073
26403,10/30/2020,DIS,25468710,-0.022808
26403,11/30/2020,DIS,25468710,0.220701
26403,12/31/2020,DIS,25468710,0.224106
26403,01/29/2021,DIS,25468710,-0.071807
26403,02/26/2021,DIS,25468710,0.124101
26403,03/31/2021,DIS,25468710,-0.02391
26403,04/30/2021,DIS,25468710,0.008129
26403,05/28/2021,DIS,25468710,-0.039619
26403,06/30/2021,DIS,25468710,-0.016121
26403,07/30/2021,DIS,25468710,0.001422
26403,08/31/2021,DIS,25468710,0.029997
26403,09/30/2021,DIS,25468710,-0.066906
26403,10/29/2021,DIS,25468710,-0.000591
26403,11/30/2021,DIS,25468710,-0.142959
26403,12/31/2021,DIS,25468710,0.068944
26607,01/31/2011,BH,08986R30,0.048244
26607,02/28/2011,BH,08986R30,-0.005209
26607,03/31/2011,BH,08986R30,-0.009842
26607,04/29/2011,BH,08986R30,0.032322
26607,05/31/2011,BH,08986R30,-0.088716
26607,06/30/2011,BH,08986R30,-0.018572
26607,07/29/2011,BH,08986R30,-0.058509
26607,08/31/2011,BH,08986R30,-0.105685
26607,09/30/2011,BH,08986R30,-0.09983
26607,10/31/2011,BH,08986R30,0.164412
26607,11/30/2011,BH,08986R30,-0.003767
26607,12/30/2011,BH,08986R30,0.071025
26607,01/31/2012,BH,08986R30,0.075223
26607,02/29/2012,BH,08986R30,0.036799
26607,03/30/2012,BH,08986R30,-0.01866
26607,04/30/2012,BH,08986R30,0.008638
26607,05/31/2012,BH,08986R30,-0.036547
26607,06/29/2012,BH,08986R30,-0.013002
26607,07/31/2012,BH,08986R30,-0.027537
26607,08/31/2012,BH,08986R30,-0.064804
26607,09/28/2012,BH,08986R30,0.038873
26607,10/31/2012,BH,08986R30,-0.031365
26607,11/30/2012,BH,08986R30,0.027827
26607,12/31/2012,BH,08986R30,0.073105
26607,01/31/2013,BH,08986R30,-0.054202
26607,02/28/2013,BH,08986R30,0.01491
26607,03/28/2013,BH,08986R30,-0.003179
26607,04/30/2013,BH,08986R30,0.037756
26607,05/31/2013,BH,08986R30,0.039429
26607,06/28/2013,BH,08986R30,0.019501
26607,07/31/2013,BH,08986R30,0.01501
26607,08/30/2013,BH,08986R30,0.08199
26607,09/30/2013,BH,08986R30,-0.01145
26607,10/31/2013,BH,08986R30,0.056583
26607,11/29/2013,BH,08986R30,0.112472
26607,12/31/2013,BH,08986R30,0.044489
26607,01/31/2014,BH,08986R30,-0.137534
26607,02/28/2014,BH,08986R30,0.027531
26607,03/31/2014,BH,08986R30,0.085748
26607,04/30/2014,BH,08986R30,-0.119941
26607,05/30/2014,BH,08986R30,-0.016876
26607,06/30/2014,BH,08986R30,0.002821
26607,07/31/2014,BH,08986R30,0.004823
26607,08/29/2014,BH,08986R30,-0.092226
26607,09/30/2014,BH,08986R30,-0.054515
26607,10/31/2014,BH,08986R30,0.027667
26607,11/28/2014,BH,08986R30,0.063839
26607,12/31/2014,BH,08986R30,0.075542
26607,01/30/2015,BH,08986R30,0.036194
26607,02/27/2015,BH,08986R30,0.051308
26607,03/31/2015,BH,08986R30,-0.048505
26607,04/30/2015,BH,08986R30,-0.117339
